,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
7556,RT @SriSriOnTour: Gurudev @SriSri addressing the members of press and media ahead of #IDY2017 celebrations at Dharamshala tomorrow. https:/…,FALSE,0,NA,6/20/2017 06:16,FALSE,NA,8.79584E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SuparnaDeshmukh,73,TRUE,FALSE,NA,NA
7557,RT @Gurmeetramrahim: Four Generations of my family came together to celebrate #InternationalYogaDay. Huge applaud to PM @narendramodi Ji fo…,FALSE,0,NA,6/20/2017 06:15,FALSE,NA,8.79584E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Chandani201616,31884,TRUE,FALSE,NA,NA
7558,RT @DantewadaDist: Are you a fitness fan? The #MyYogaAsana #contest starts now. Send in your entries! #InternationalYogaDay https://t.co/oS…,FALSE,0,NA,6/20/2017 06:15,FALSE,NA,8.79584E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jayshreemehta83,17,TRUE,FALSE,NA,NA
7559,RT @DantewadaDist: Thank you for participating in the #MyYogaAsana #contest. #InternationalYogaDay https://t.co/Wjvqwv7M3B,FALSE,0,NA,6/20/2017 06:15,FALSE,NA,8.79584E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jayshreemehta83,5,TRUE,FALSE,NA,NA
7560,"RT @AAP_Mehek: Pic 1 kids
Pic 2 men
Pic 3 Legends 

#YogaDay2017 https://t.co/ZymCofHenI",FALSE,0,NA,6/20/2017 06:14,FALSE,NA,8.79584E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",yadavchandrap,119,TRUE,FALSE,NA,NA
7561,RT @Gurmeetramrahim: Four Generations of my family came together to celebrate #InternationalYogaDay. Huge applaud to PM @narendramodi Ji fo…,FALSE,0,NA,6/20/2017 06:13,FALSE,NA,8.79584E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",gurudhayal,31884,TRUE,FALSE,NA,NA
7562,"RT @thara_gopalan: #InternationalYogaDay
Let the light beckon from within n illuminate ur today to positivity. Yoga for mind, body n spirit…",FALSE,0,NA,6/20/2017 06:13,FALSE,NA,8.79583E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RajkulkarniB,139,TRUE,FALSE,NA,NA
7563,"RT @MANISHAINSAN2: O My GOD!
Plz be wd me
Need U!!
Plzzzzz bless me
Plzzz 
@Gurmeetramrahim g 
#InternationalYogaDay",FALSE,0,NA,6/20/2017 06:12,FALSE,NA,8.79583E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bmlinsan,91,TRUE,FALSE,NA,NA
7564,RT @MySecretPost: @KapilMishraAAP sir howz this U-turn <U+0906><U+0938><U+0928>? #InternationalYogaDay #YogaDay2017 https://t.co/GG56h4ZXVD,FALSE,0,NA,6/20/2017 06:10,FALSE,NA,8.79583E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",madhureshsethi,1,TRUE,FALSE,NA,NA
7565,RT @narendramodi: Here are some more photos from Lucknow. #YogaDay2017 https://t.co/H9OMo5d046,FALSE,0,NA,6/20/2017 06:10,FALSE,NA,8.79583E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LathaNaiduR1,3354,TRUE,FALSE,NA,NA
7566,"Abundance is not a number or acquisition. It is the simple recognition of enoughness.-- Alan Cohen

#spirituality #yoga #meditation #yogaday",FALSE,3,NA,6/20/2017 06:09,FALSE,NA,8.79582E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",anil_pandey12,2,FALSE,FALSE,NA,NA
7567,RT @IndiainToronto: Thousands participated in morning session of #IDY2017 celebration at #Toronto with @yogrishiramdev imparting Yoga knowl…,FALSE,0,NA,6/20/2017 06:08,FALSE,NA,8.79582E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HaribanshShukl4,56,TRUE,FALSE,NA,NA
7568,Tuesday=yoga. Yoga=happy relaxed Bee. It's simple mathematics... #YogaDay #yogalove,FALSE,4,NA,6/20/2017 06:08,FALSE,NA,8.79582E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",beegarns,0,FALSE,FALSE,NA,NA
7569,RT @Gurmeetramrahim: Four Generations of my family came together to celebrate #InternationalYogaDay. Huge applaud to PM @narendramodi Ji fo…,FALSE,0,NA,6/20/2017 06:07,FALSE,NA,8.79582E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Bharti03369840,31884,TRUE,FALSE,NA,NA
7570,"RT @idev_anshuman: Relationship Status~Doing Taadaasan by staring at my Crush's DP<ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>
#InternationalYogaDay",FALSE,0,NA,6/20/2017 06:07,FALSE,NA,8.79582E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ImRanjeetRay,30,TRUE,FALSE,NA,NA
7571,"RT @raaisaab: @bruun_dorthe Greetings on #YogaDay2017 :)
#InternationalYogaDay #InternationalYogaDay2017 https://t.co/RHKwoSKy48",FALSE,0,NA,6/20/2017 06:07,FALSE,NA,8.79582E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",7b7f43e61443497,50,TRUE,FALSE,NA,NA
7572,RT @mrskin: Celebrate #YogaDay with These Fit Nude Females! @SaraUnderwood @Playboy https://t.co/KpShp7dahI https://t.co/UK6OR1oujP,FALSE,0,NA,6/20/2017 06:07,FALSE,NA,8.79582E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",love_osho4u,25,TRUE,FALSE,NA,NA
7573,RT @arunjaitley: Compliments to everyone on #YogaDay #IDY2017 https://t.co/51c89SNuXC,FALSE,0,NA,6/20/2017 06:05,FALSE,NA,8.79581E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ManojTi61385579,650,TRUE,FALSE,NA,NA
7574,"RT @AAP_Mehek: Pic 1 kids
Pic 2 men
Pic 3 Legends 

#YogaDay2017 https://t.co/ZymCofHenI",FALSE,0,NA,6/20/2017 06:04,FALSE,NA,8.79581E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",500Urvashi,119,TRUE,FALSE,NA,NA
7575,"RT @AAP_Mehek: Pic 1 kids
Pic 2 men
Pic 3 Legends 

#YogaDay2017 https://t.co/ZymCofHenI",FALSE,0,NA,6/20/2017 06:04,FALSE,NA,8.79581E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",abhishek170581,119,TRUE,FALSE,NA,NA
7576,"RT @IndiainDetails: Tomorrow, #international #YogaDay2017 will be celebrated around the world. Is #Yoga Hindu? #YogaDay https://t.co/vrRe2k…",FALSE,0,NA,6/20/2017 06:03,FALSE,NA,8.79581E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ashokalgude,17,TRUE,FALSE,NA,NA
7577,RT @Gurmeetramrahim: Four Generations of my family came together to celebrate #InternationalYogaDay. Huge applaud to PM @narendramodi Ji fo…,FALSE,0,NA,6/20/2017 06:03,FALSE,NA,8.79581E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",InsanKumarwati,31884,TRUE,FALSE,NA,NA
7578,RT @Gurmeetramrahim: Four Generations of my family came together to celebrate #InternationalYogaDay. Huge applaud to PM @narendramodi Ji fo…,FALSE,0,NA,6/20/2017 06:01,FALSE,NA,8.7958E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MinderInsan,31884,TRUE,FALSE,NA,NA
7579,"RT @narendramodi: Sharing an article by @SriSri ji on the power of Yoga. #Reflections #YogaDay https://t.co/oaxAOO6AjU 

  via NMApp",FALSE,0,NA,6/20/2017 06:00,FALSE,NA,8.7958E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",itsYSB,4813,TRUE,FALSE,NA,NA
7580,"RT @AAP_Mehek: Pic 1 kids
Pic 2 men
Pic 3 Legends 

#YogaDay2017 https://t.co/ZymCofHenI",FALSE,0,NA,6/20/2017 05:58,FALSE,NA,8.7958E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SahilThoughts,119,TRUE,FALSE,NA,NA
7581,RT @Gurmeetramrahim: Four Generations of my family came together to celebrate #InternationalYogaDay. Huge applaud to PM @narendramodi Ji fo…,FALSE,0,NA,6/20/2017 05:57,FALSE,NA,8.79579E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sandeepinsan852,31884,TRUE,FALSE,NA,NA
7582,RT @ZebraMingo: #ecocreatehour Who needs #plastic when you can have #handmade? https://t.co/mlTaVboPVm #etsy #yoga #MondayBlogs #YogaDay #Y…,FALSE,0,NA,6/20/2017 05:57,FALSE,NA,8.79579E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ReWindUK,8,TRUE,FALSE,NA,NA
7583,RT @DantewadaDist: Participate now! Don’t forget to use the hashtag #MyYogaAsana and tag your friends. #contest #InternationalYogaDay https…,FALSE,0,NA,6/20/2017 05:57,FALSE,NA,8.79579E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",rehanak55,6,TRUE,FALSE,NA,NA
7584,@DantewadaDist @contest4india @india4contests @thefreejinn @contestmantra @Contest_in @Contest_Hub #MyYogaAsana… https://t.co/pNpE6y5onQ,FALSE,0,DantewadaDist,6/20/2017 05:57,TRUE,8.7752E+17,8.79579E+17,8.12221E+17,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",rehanak55,0,FALSE,FALSE,NA,NA
7585,RT @Gurmeetramrahim: Four Generations of my family came together to celebrate #InternationalYogaDay. Huge applaud to PM @narendramodi Ji fo…,FALSE,0,NA,6/20/2017 05:56,FALSE,NA,8.79579E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",InsanSatpaul,31884,TRUE,FALSE,NA,NA
7586,RT @DantewadaDist: Thank you for participating in the #MyYogaAsana #contest. #InternationalYogaDay https://t.co/Wjvqwv7M3B,FALSE,0,NA,6/20/2017 05:56,FALSE,NA,8.79579E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",rehanak55,5,TRUE,FALSE,NA,NA
7587,RT @IndiainToronto: Thousands participated in morning session of #IDY2017 celebration at #Toronto with @yogrishiramdev imparting Yoga knowl…,FALSE,0,NA,6/20/2017 05:56,FALSE,NA,8.79579E+17,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",kaku_punjabi,56,TRUE,FALSE,NA,NA
7588,RT @INCIndia: Watch: Farmer from UP talking about @narendramodi's #YogaDay2017 #BJP_KisanMuktasan https://t.co/2jWff3VqLj,FALSE,0,NA,6/20/2017 05:55,FALSE,NA,8.79579E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AnimaBhuyan02,520,TRUE,FALSE,NA,NA
7589,"RT @DantewadaDist: Don’t wait for too long, send your entry now! #MyYogaAsana #contest #InternationalYogaDay https://t.co/UiDlnYy1gf",FALSE,0,NA,6/20/2017 05:55,FALSE,NA,8.79579E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",rehanak55,4,TRUE,FALSE,NA,NA
7590,RT @SadhguruJV: The science of #yoga being embraced by all is a testimony that #YogaDay is becoming a truly unifying force for humanity. –S…,FALSE,0,NA,6/20/2017 05:54,FALSE,NA,8.79579E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Pratiush_R,404,TRUE,FALSE,NA,NA
7591,RT @ANI_news: #WATCH ITBP jawans doing Yoga at nearly 18000 feet in Ladakh in -25 degrees #InternationalYogaDay https://t.co/YvSGqpQnxF,FALSE,0,NA,6/20/2017 05:54,FALSE,NA,8.79579E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",raju_r4jpurohit,2311,TRUE,FALSE,NA,NA
7592,RT @Gurmeetramrahim: Four Generations of my family came together to celebrate #InternationalYogaDay. Huge applaud to PM @narendramodi Ji fo…,FALSE,0,NA,6/20/2017 05:54,FALSE,NA,8.79579E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Gulshan91257672,31884,TRUE,FALSE,NA,NA
7593,"RT @VeblrOfficial: BCREWIND  <U+25B6><U+FE0F> “#Bollywood Copies Song | #InternationalYogaDay 2017 | #Restaurant pays 5K fine | @VeblrOfficial <U+200B>
@VipinnP…",FALSE,0,NA,6/20/2017 05:53,FALSE,NA,8.79579E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",avantuagg,1,TRUE,FALSE,NA,NA
7594,RT @Omomi_ng: Prenatal yoga classes are great when paired with a cardiovascular exercise like walking. #Namaste #YogaDay2017 #OmomiApp,FALSE,0,NA,6/20/2017 05:53,FALSE,NA,8.79579E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",owobupikin,1,TRUE,FALSE,NA,NA
7595,RT @Gurmeetramrahim: Four Generations of my family came together to celebrate #InternationalYogaDay. Huge applaud to PM @narendramodi Ji fo…,FALSE,0,NA,6/20/2017 05:50,FALSE,NA,8.79578E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",insanjagdeep,31884,TRUE,FALSE,NA,NA
7596,RT @Gurmeetramrahim: Four Generations of my family came together to celebrate #InternationalYogaDay. Huge applaud to PM @narendramodi Ji fo…,FALSE,0,NA,6/20/2017 05:48,FALSE,NA,8.79577E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",gurdeep_singh25,31884,TRUE,FALSE,NA,NA
7597,RT @Gurmeetramrahim: Four Generations of my family came together to celebrate #InternationalYogaDay. Huge applaud to PM @narendramodi Ji fo…,FALSE,0,NA,6/20/2017 05:46,FALSE,NA,8.79577E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",amritpal2647289,31884,TRUE,FALSE,NA,NA
7598,RT @INCIndia: Watch: Farmer from UP talking about @narendramodi's #YogaDay2017 #BJP_KisanMuktasan https://t.co/2jWff3VqLj,FALSE,0,NA,6/20/2017 05:43,FALSE,NA,8.79576E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",gandhiincindia,520,TRUE,FALSE,NA,NA
7599,RT @SadhguruJV: The science of #yoga being embraced by all is a testimony that #YogaDay is becoming a truly unifying force for humanity. –S…,FALSE,0,NA,6/20/2017 05:43,FALSE,NA,8.79576E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KRaj3962,404,TRUE,FALSE,NA,NA
7600,RT @Gurmeetramrahim: Four Generations of my family came together to celebrate #InternationalYogaDay. Huge applaud to PM @narendramodi Ji fo…,FALSE,0,NA,6/20/2017 05:41,FALSE,NA,8.79575E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2822004vaishali,31884,TRUE,FALSE,NA,NA
7601,RT @Gurmeetramrahim: Four Generations of my family came together to celebrate #InternationalYogaDay. Huge applaud to PM @narendramodi Ji fo…,FALSE,0,NA,6/20/2017 05:40,FALSE,NA,8.79575E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Gurjant49248045,31884,TRUE,FALSE,NA,NA
7602,"RT @ishafoundation: Sadhguru School in Uganda offers inner well-being to their students through #UpaYoga #YogaDay
@MoAyush #InternationalYo…",FALSE,0,NA,6/20/2017 05:40,FALSE,NA,8.79575E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",IshaLavu1,72,TRUE,FALSE,NA,NA
7603,RT @soundsofisha: Happy #InternationalYogaDay and #WorldMusicDay ! Enjoy Madhyamavati. @ishafoundation listen full here https://t.co/92xI9N…,FALSE,0,NA,6/20/2017 05:40,FALSE,NA,8.79575E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",IshaLavu1,31,TRUE,FALSE,NA,NA
7604,RT @Gurmeetramrahim: Four Generations of my family came together to celebrate #InternationalYogaDay. Huge applaud to PM @narendramodi Ji fo…,FALSE,0,NA,6/20/2017 05:39,FALSE,NA,8.79575E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Gurmeet90305863,31884,TRUE,FALSE,NA,NA
7605,"RT @iPoonampandey: A Yoga Pic for you..
#InternationalYogaDay <ed><U+00A0><U+00BD><ed><U+00B2><U+008B> https://t.co/dLvFVdrDe9",FALSE,0,NA,6/20/2017 05:37,FALSE,NA,8.79574E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sambhajikate142,319,TRUE,FALSE,NA,NA
7606,RT @manoharparrikar: Yoga help us live healthier lives. Greetings on #InternationalYogaDay.,FALSE,0,NA,6/20/2017 05:36,FALSE,NA,8.79574E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JayChowdhary4,877,TRUE,FALSE,NA,NA
7607,RT @Gurmeetramrahim: Four Generations of my family came together to celebrate #InternationalYogaDay. Huge applaud to PM @narendramodi Ji fo…,FALSE,0,NA,6/20/2017 05:36,FALSE,NA,8.79574E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",devainsa,31884,TRUE,FALSE,NA,NA
7608,RT @RoopaSpeaks: Celebration with guru &amp; shishya by NYKS for the #InternationalYogaDay  in South kolkata dist WB. #YogaDay2017 @narendramod…,FALSE,0,NA,6/20/2017 05:36,FALSE,NA,8.79574E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Media_SAI,38,TRUE,FALSE,NA,NA
7609,"RT @VijayGoelBJP: #Yoga plays vital role in #sports, helps enhance skills &amp; concentration level. #YogaDay celebration by @Media_SAI with yo…",FALSE,0,NA,6/20/2017 05:35,FALSE,NA,8.79574E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Media_SAI,41,TRUE,FALSE,NA,NA
7610,"RT @VijayGoelBJP: Here's a glimpse of #InternationalYogaDay celebration at Nat'l Institute of #Sports, Patiala. #Yoga plays a vital part in…",FALSE,0,NA,6/20/2017 05:35,FALSE,NA,8.79574E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Media_SAI,21,TRUE,FALSE,NA,NA
7611,RT @narendramodi: One of the many benefits of Vajrasana is that it calms the mind. Know more about this Asana here. #YogaDay https://t.co/C…,FALSE,0,NA,6/20/2017 05:35,FALSE,NA,8.79574E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ASHOK271065,4120,TRUE,FALSE,NA,NA
7612,"RT @VijayGoelBJP: Glimpses from the #YogaDay celebrations in #Delhi; #India's gift to mankind, popularized by the vision &amp; efforts of PM Sh…",FALSE,0,NA,6/20/2017 05:35,FALSE,NA,8.79574E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Media_SAI,48,TRUE,FALSE,NA,NA
7613,"Attention is like sunlight and water for a plant. What we pay attention to will grow.-- Nhat Hanh

#spirituality #yoga #meditation #yogaday",FALSE,5,NA,6/20/2017 05:35,FALSE,NA,8.79574E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",anil_pandey12,2,FALSE,FALSE,NA,NA
7614,RT @boxer_pinkij: Include #Yoga in your daily life and you will see positive changes. Happy International #YogaDay @VijayGoelBJP @Media_SAI…,FALSE,0,NA,6/20/2017 05:34,FALSE,NA,8.79574E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Media_SAI,19,TRUE,FALSE,NA,NA
7615,"RT @VijayGoelBJP: Some more pictures of Saansad Adarsh Gram Taseeng, Rajasthan where villagers took part in #YogaDay2017 celebrations whole…",FALSE,0,NA,6/20/2017 05:34,FALSE,NA,8.79574E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Media_SAI,51,TRUE,FALSE,NA,NA
7616,"RT @airnewsalerts: .@MVenkaiahNaidu, @VijayGoelBJP &amp; @ArvindKejriwal attends 3rd #InternationalYogaDay at Connaught Place, #NewDelhi.

#AIR…",FALSE,0,NA,6/20/2017 05:33,FALSE,NA,8.79573E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Media_SAI,18,TRUE,FALSE,NA,NA
7617,RT @Gurmeetramrahim: Four Generations of my family came together to celebrate #InternationalYogaDay. Huge applaud to PM @narendramodi Ji fo…,FALSE,0,NA,6/20/2017 05:32,FALSE,NA,8.79573E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kumarrajesh0301,31884,TRUE,FALSE,NA,NA
7618,RT @Gurmeetramrahim: Four Generations of my family came together to celebrate #InternationalYogaDay. Huge applaud to PM @narendramodi Ji fo…,FALSE,0,NA,6/20/2017 05:32,FALSE,NA,8.79573E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MnishKalia786,31884,TRUE,FALSE,NA,NA
7619,"RT @VijayGoelBJP: #Yoga practice ahead of #YogaDay. 3 days of yoga &amp; 3 days of jogging every week, that's my mantra for #fitness. What's yo…",FALSE,0,NA,6/20/2017 05:32,FALSE,NA,8.79573E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Media_SAI,50,TRUE,FALSE,NA,NA
7620,RT @IndiaSports: It has been 3 years since the world accepted the relevance of #Yoga. Adopt it on the eve of #InternationalYogaDay for a he…,FALSE,0,NA,6/20/2017 05:31,FALSE,NA,8.79573E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Media_SAI,22,TRUE,FALSE,NA,NA
7621,RT @Pradipsinh_mla: Happy world yoga day wishing you all healthy life #yoga #yogaday #worldrecord #gmdc #ahmedabad #bjpgujarat #cmgujarat #…,FALSE,0,NA,6/20/2017 05:31,FALSE,NA,8.79573E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KiranKaidikar,45,TRUE,FALSE,NA,NA
7622,RT @VijayGoelBJP: We must develop a curriculum for #yoga in school | #YogaDay #health #fitness #life https://t.co/zh9gAfGyzH,FALSE,0,NA,6/20/2017 05:31,FALSE,NA,8.79573E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",hemantsetia,50,TRUE,FALSE,NA,NA
7623,RT @narendramodi: One of the many benefits of Vajrasana is that it calms the mind. Know more about this Asana here. #YogaDay https://t.co/C…,FALSE,0,NA,6/20/2017 05:31,FALSE,NA,8.79573E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",goswamimadan78,4120,TRUE,FALSE,NA,NA
7624,RT @dineshbhatia: Toronto is honoured to welcome @yogrishiramdev to celebrate #YogaDay2017. Unprecedented turnout. @KirstyDuncanMP @brownba…,FALSE,0,NA,6/20/2017 05:29,FALSE,NA,8.79572E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HimanshuDelhiOn,25,TRUE,FALSE,NA,NA
7625,"RT @narendramodi: Yoga brings fitness and wellness, it is a way towards health assurance. #YogaDay https://t.co/kKeK7Thrcd",FALSE,0,NA,6/20/2017 05:28,FALSE,NA,8.79572E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Media_SAI,3338,TRUE,FALSE,NA,NA
7626,RT @IndiainToronto: Thousands participated in morning session of #IDY2017 celebration at #Toronto with @yogrishiramdev imparting Yoga knowl…,FALSE,0,NA,6/20/2017 05:28,FALSE,NA,8.79572E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HimanshuDelhiOn,56,TRUE,FALSE,NA,NA
7627,RT @IndiainToronto: Thousands participated in morning session of #IDY2017 celebration at #Toronto with @yogrishiramdev imparting Yoga knowl…,FALSE,0,NA,6/20/2017 05:28,FALSE,NA,8.79572E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HimanshuDelhiOn,61,TRUE,FALSE,NA,NA
7628,RT @IndiainToronto: Closing of #IDY2017 by 2 top Yoga Masters @yogrishiramdev &amp; Sister Shivani @BrahmaKumaris together at #Toronto @dineshb…,FALSE,0,NA,6/20/2017 05:28,FALSE,NA,8.79572E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HimanshuDelhiOn,53,TRUE,FALSE,NA,NA
7629,RT @AmritaRao: HAPPY  #InternationalYogaDay2017 <ed><U+00A0><U+00BD><ed><U+00B9><U+008F> #IDY2017   #AmritaRaoQuotes https://t.co/0Rl0NkAP1v,FALSE,0,NA,6/20/2017 05:27,FALSE,NA,8.79572E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ManishM52868488,74,TRUE,FALSE,NA,NA
7630,RT @VijayGoelBJP: We must develop a curriculum for #yoga in school | #YogaDay #health #fitness #life https://t.co/zh9gAfGyzH,FALSE,0,NA,6/20/2017 05:27,FALSE,NA,8.79572E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Media_SAI,50,TRUE,FALSE,NA,NA
7631,"RT @AolVadodara: Yoga Day celebrations organized by @ArtofLiving #Vadodara chapter at Central Bus Depot
#InternationalYogaDay
#IDYwithArtof…",FALSE,0,NA,6/20/2017 05:26,FALSE,NA,8.79572E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",prem_pyarey,14,TRUE,FALSE,NA,NA
7632,RT @Gurmeetramrahim: Four Generations of my family came together to celebrate #InternationalYogaDay. Huge applaud to PM @narendramodi Ji fo…,FALSE,0,NA,6/20/2017 05:24,FALSE,NA,8.79571E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",_varinderINSAN,31884,TRUE,FALSE,NA,NA
7633,RT @narendramodi: Here are some more photos from Lucknow. #YogaDay2017 https://t.co/H9OMo5d046,FALSE,0,NA,6/20/2017 05:24,FALSE,NA,8.79571E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RahulJa78623164,3354,TRUE,FALSE,NA,NA
7634,RT @Gurmeetramrahim: Four Generations of my family came together to celebrate #InternationalYogaDay. Huge applaud to PM @narendramodi Ji fo…,FALSE,0,NA,6/20/2017 05:23,FALSE,NA,8.79571E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Drsabhajeet3,31884,TRUE,FALSE,NA,NA
